loan_amount,rate_of_interest,property_value,income,Credit_Score,dtir1,term,anomaly_score,is_anomaly
136500,4.125,538000.0,14100.0,722,7.0,180.0,-0.05233875802808852,True
156500,5.74,1298000.0,8400.0,729,48.0,360.0,-0.0009596467254091579,True
1156500,3.75,2008000.0,13020.0,849,42.0,360.0,-0.04537255412025687,True
596500,3.75,748000.0,15600.0,802,7.0,360.0,-0.006715336076550282,True
606500,4.5,3108000.0,7440.0,851,38.0,360.0,-0.009945119516366008,True
456500,3.125,658000.0,16560.0,790,13.0,180.0,-0.07357444952963232,True
256500,6.24,1578000.0,16740.0,576,38.0,360.0,-0.034719341466167286,True
246500,3.125,858000.0,3900.0,868,42.0,180.0,-0.016160946447305258,True
76500,3.875,108000.0,25860.0,539,23.0,180.0,-0.06057659391502057,True
476500,3.125,858000.0,9840.0,583,36.0,180.0,-0.019597028115451387,True
666500,3.99,1278000.0,41460.0,622,19.0,180.0,-0.10331598595111335,True
706500,3.5,1038000.0,14880.0,858,49.0,180.0,-0.05522831413703677,True
56500,5.74,588000.0,10800.0,734,15.0,360.0,-0.002372435599088951,True
486500,3.5,1018000.0,32460.0,877,15.0,180.0,-0.10187521700100322,True
106500,4.875,188000.0,1680.0,601,30.0,240.0,-0.010067980254178877,True
56500,5.25,1408000.0,16500.0,674,7.0,360.0,-0.06850935139924119,True
656500,4.25,888000.0,36300.0,581,11.0,360.0,-0.05220578351588823,True
726500,2.5,3788000.0,36840.0,891,8.0,360.0,-0.1916911109292646,True
726500,4.0,2608000.0,15420.0,854,47.0,360.0,-0.0374590576976086,True
116500,4.625,128000.0,4380.0,807,29.0,180.0,-0.018499059651300054,True
656500,4.75,878000.0,93540.0,719,20.0,360.0,-0.032182298924862685,True
1046500,4.375,1308000.0,17760.0,748,37.0,360.0,-0.008479954467142337,True
716500,3.99,738000.0,39960.0,608,10.0,360.0,-0.05662286765962954,True
116500,4.75,178000.0,4740.0,777,26.0,180.0,-0.009928324439671732,True
396500,4.375,528000.0,38880.0,634,17.0,300.0,-0.04878657195371505,True
196500,3.99,338000.0,52080.0,588,15.0,360.0,-0.01463982063615854,True
506500,5.25,2008000.0,12240.0,514,42.0,360.0,-0.03738389383818774,True
416500,4.375,1058000.0,64380.0,801,12.0,180.0,-0.13520696100261986,True
546500,3.75,858000.0,21480.0,879,38.0,180.0,-0.0375168088124902,True
896500,4.375,2118000.0,10560.0,776,39.0,360.0,-0.025927954100145256,True
1066500,4.625,1428000.0,12420.0,753,38.0,360.0,-0.007989440594957986,True
316500,4.75,428000.0,37200.0,837,8.0,360.0,-0.053711286970599126,True
156500,3.375,308000.0,5100.0,535,30.0,156.0,-0.004217432555039813,True
706500,3.99,958000.0,5400.0,679,5.0,360.0,-0.015626218502434397,True
496500,3.875,678000.0,32820.0,522,15.0,360.0,-0.022650978594605964,True
676500,3.99,1508000.0,16080.0,665,35.0,180.0,-0.03429731076713738,True
596500,3.125,1328000.0,22560.0,551,30.0,180.0,-0.10365239921612113,True
936500,3.99,1758000.0,5580.0,864,54.0,360.0,-0.03156444895744248,True
76500,4.25,98000.0,1380.0,810,60.0,180.0,-0.04643846113586658,True
936500,4.99,1258000.0,22680.0,521,44.0,360.0,-0.07038817826979404,True
1236500,3.99,2908000.0,27180.0,533,39.0,360.0,-0.11817333342100833,True
246500,3.99,418000.0,33000.0,890,39.0,180.0,-0.018593507932913145,True
486500,3.375,818000.0,28680.0,855,5.0,360.0,-0.09038936779909168,True
246500,4.625,328000.0,14160.0,647,44.0,180.0,-0.0016419801389839783,True
496500,3.25,1108000.0,12480.0,504,27.0,180.0,-0.05154421058348835,True
76500,4.625,158000.0,3900.0,515,10.0,180.0,-0.07487526002334366,True
346500,4.75,408000.0,12720.0,571,24.0,180.0,-0.012261015145705101,True
126500,4.375,348000.0,14460.0,618,9.0,180.0,-0.054631292651246444,True
166500,4.125,198000.0,3120.0,849,58.0,180.0,-0.00032267133156438366,True
1336500,3.99,418000.0,25620.0,513,39.0,360.0,-0.02775737627161745,True
836500,3.99,1258000.0,0.0,585,6.0,360.0,-0.07476484812882844,True
596500,3.5,778000.0,22620.0,765,28.0,180.0,-0.03686337833844888,True
176500,4.375,258000.0,9300.0,728,21.0,144.0,-0.01408629170022957,True
206500,3.75,608000.0,11400.0,806,29.0,132.0,-0.007698706644120201,True
606500,3.69,958000.0,33000.0,744,11.0,360.0,-0.039243978809536784,True
926500,5.19,1428000.0,13800.0,666,35.0,360.0,-0.023436275937608664,True
586500,4.125,838000.0,23280.0,525,10.0,360.0,-0.039569315139645345,True
116500,5.25,118000.0,2160.0,506,58.0,360.0,-0.01703531180897011,True
316500,3.99,1368000.0,7740.0,871,20.0,240.0,-0.010997079083205907,True
926500,4.99,1508000.0,10620.0,897,48.0,360.0,-0.0686999598604302,True
1516500,3.99,1808000.0,17640.0,739,41.0,360.0,-0.047628670579968335,True
626500,4.125,1348000.0,23580.0,607,14.0,360.0,-0.03507519163329664,True
726500,3.99,2758000.0,7620.0,729,12.0,360.0,-0.06989850593049096,True
486500,3.25,1528000.0,17820.0,792,29.0,180.0,-0.047685235279133154,True
126500,3.875,268000.0,7140.0,538,14.0,180.0,-0.007404436628983824,True
1246500,3.99,1638000.0,23760.0,531,36.0,360.0,-0.06545961133372835,True
396500,3.125,1178000.0,6660.0,642,37.0,180.0,-0.011161984901387423,True
256500,3.99,888000.0,33420.0,899,10.0,360.0,-0.05642636386310873,True
1016500,3.99,1578000.0,29400.0,574,37.0,180.0,-0.10592358375384014,True
1926500,3.99,3208000.0,67680.0,574,16.0,360.0,-0.17747413002071355,True
126500,6.24,1808000.0,9360.0,822,36.0,360.0,-0.04063944185278978,True
326500,4.99,378000.0,7800.0,897,59.0,240.0,-0.04986587884855209,True
206500,3.875,528000.0,11340.0,516,11.0,180.0,-0.023164886057644773,True
246500,3.99,428000.0,0.0,564,9.0,240.0,-0.003881842619054443,True
436500,3.125,728000.0,10020.0,561,27.0,180.0,-0.024799636342207942,True
316500,3.375,878000.0,9540.0,880,25.0,180.0,-0.010672398502351688,True
256500,3.5,368000.0,17220.0,870,6.0,180.0,-0.060344331196687584,True
296500,2.75,408000.0,3660.0,890,54.0,180.0,-0.03247902181656326,True
76500,3.5,168000.0,3900.0,832,24.0,144.0,-0.01517453009673253,True
376500,3.25,628000.0,11640.0,506,5.0,360.0,-0.017128051919180765,True
696500,3.625,1158000.0,24300.0,849,21.0,360.0,-0.005601907432812636,True
1576500,3.99,2608000.0,145560.0,791,28.0,360.0,-0.1376976688283409,True
1216500,3.99,1618000.0,14160.0,892,42.0,360.0,-0.0469173562640246,True
956500,3.99,5508000.0,19200.0,871,36.0,360.0,-0.0897874111567909,True
276500,3.125,728000.0,5280.0,520,45.0,180.0,-0.010797077930050136,True
66500,3.99,198000.0,1620.0,506,58.0,180.0,-0.03321898719751171,True
416500,4.125,598000.0,16380.0,816,30.0,168.0,-0.009313358447264553,True
76500,3.625,738000.0,2340.0,630,31.0,120.0,-0.04550602067618703,True
106500,6.24,1158000.0,6120.0,733,48.0,360.0,-0.006098823419781407,True
1026500,3.99,1428000.0,18000.0,611,24.0,360.0,-0.013790525082483462,True
1376500,3.99,3508000.0,9840.0,666,42.0,360.0,-0.06976070802608192,True
206500,4.5,4008000.0,10980.0,509,38.0,360.0,-0.03443707855846767,True
126500,4.99,238000.0,3840.0,793,29.0,180.0,-0.0017037004377405962,True
476500,3.75,908000.0,14520.0,862,39.0,180.0,-0.003700293923107445,True
56500,4.5,58000.0,1920.0,883,36.0,180.0,-0.03125321909306522,True
686500,3.375,998000.0,27000.0,615,34.0,180.0,-0.07266640811285574,True
306500,2.875,788000.0,7740.0,729,31.0,180.0,-0.008433913535827453,True
106500,6.24,1458000.0,11280.0,575,26.0,360.0,-0.02075074731940363,True
206500,3.125,998000.0,24960.0,581,13.0,180.0,-0.11908981196300261,True
106500,5.74,978000.0,8940.0,870,31.0,360.0,-0.005289610649221843,True
636500,3.75,2838000.0,19200.0,541,30.0,360.0,-0.03923963495638716,True
106500,4.5,218000.0,4800.0,829,28.0,120.0,-0.03633268904797471,True
746500,3.99,418000.0,21600.0,549,39.0,180.0,-0.034859884884766545,True
76500,4.75,98000.0,5760.0,547,39.0,180.0,-0.0075603223409566045,True
786500,3.99,2008000.0,0.0,784,17.0,360.0,-0.06420071885468348,True
1206500,3.875,3258000.0,15660.0,660,32.0,360.0,-0.08381872021209869,True
726500,3.99,3108000.0,30000.0,859,42.0,360.0,-0.07382188654378175,True
346500,2.625,2458000.0,29160.0,583,36.0,360.0,-0.09655858857680699,True
606500,3.125,828000.0,21780.0,796,39.0,180.0,-0.07049210632847402,True
1366500,4.125,1948000.0,154440.0,867,14.0,360.0,-0.15849127979573052,True
56500,5.99,268000.0,10500.0,636,5.0,360.0,-0.02945521793368644,True
456500,3.125,788000.0,6300.0,803,43.0,180.0,-0.005957774333467447,True
1056500,3.875,1328000.0,13500.0,535,37.0,360.0,-0.00392243515141133,True
526500,3.5,3028000.0,22440.0,617,6.0,360.0,-0.10969567753019693,True
856500,5.125,1648000.0,15000.0,578,39.0,360.0,-0.04618047899081945,True
56500,4.75,68000.0,2220.0,535,37.0,240.0,-0.02138466518010662,True
426500,3.99,538000.0,45300.0,786,42.0,180.0,-0.023143208319124864,True
116500,3.875,448000.0,6240.0,829,22.0,120.0,-0.010295123880399104,True
676500,4.5,2878000.0,16620.0,605,32.0,360.0,-0.038879610719795066,True
726500,3.99,1878000.0,9720.0,799,57.0,360.0,-0.01654020671883427,True
606500,3.25,738000.0,24180.0,616,36.0,180.0,-0.06166714316145727,True
1806500,3.99,2238000.0,37560.0,560,28.0,360.0,-0.13662812886690145,True
1446500,3.99,418000.0,23700.0,609,39.0,360.0,-0.01994298747475365,True
286500,2.875,418000.0,7980.0,746,43.0,120.0,-0.04758526758044923,True
306500,3.99,418000.0,42000.0,513,39.0,180.0,-0.04802534792397861,True
866500,3.99,3108000.0,9180.0,710,43.0,360.0,-0.029989639559989123,True
416500,5.25,2008000.0,17100.0,658,37.0,360.0,-0.02456049049922915,True
806500,4.99,1508000.0,30900.0,644,18.0,360.0,-0.07827699613002148,True
176500,3.5,238000.0,9000.0,513,9.0,180.0,-0.02746139113019508,True
306500,3.625,398000.0,27900.0,868,20.0,180.0,-0.05227418230494629,True
296500,3.125,398000.0,8880.0,893,31.0,180.0,-0.011307172623062245,True
306500,3.99,418000.0,29280.0,867,39.0,180.0,-0.01312523148942013,True
366500,4.5,618000.0,16980.0,643,32.0,180.0,-0.0223859874002178,True
76500,5.19,108000.0,2700.0,787,10.0,360.0,-0.014140177611094207,True
1506500,3.99,2558000.0,17760.0,606,38.0,360.0,-0.08125672301186482,True
456500,3.99,418000.0,79200.0,579,39.0,180.0,-0.03989901322985412,True
146500,4.875,198000.0,59580.0,836,31.0,360.0,-0.0061934524930056245,True
206500,3.99,618000.0,14580.0,523,16.0,180.0,-0.022626309726321958,True
1546500,3.99,3218000.0,27780.0,673,46.0,360.0,-0.12201810017558268,True
736500,3.99,938000.0,53160.0,588,25.0,360.0,-0.02205453992621431,True
126500,3.99,178000.0,50280.0,749,20.0,180.0,-0.06118923377557173,True
126500,3.375,218000.0,6840.0,524,29.0,96.0,-0.03473081584021387,True
256500,3.99,338000.0,56280.0,646,9.0,360.0,-0.027024641480275613,True
116500,3.75,608000.0,22680.0,805,30.0,180.0,-0.018048478974580617,True
616500,3.125,1078000.0,16440.0,645,13.0,360.0,-0.02545767449360381,True
326500,3.75,1618000.0,21960.0,672,14.0,180.0,-0.08112837845083964,True
226500,3.5,298000.0,13080.0,765,21.0,144.0,-0.002408249998666512,True
576500,3.99,628000.0,51780.0,626,15.0,180.0,-0.09656906217297878,True
486500,3.125,708000.0,19860.0,864,20.0,180.0,-0.07511284146332964,True
86500,3.5,98000.0,1500.0,527,53.0,240.0,-0.03218925963962116,True
1146500,3.75,1428000.0,20580.0,874,37.0,360.0,-0.030531939839167688,True
306500,3.25,1738000.0,10800.0,814,28.0,180.0,-0.042099639540287614,True
956500,4.125,1308000.0,18720.0,503,32.0,360.0,-0.030170213345749763,True
276500,3.25,378000.0,12300.0,689,10.0,180.0,-0.03515621216873288,True
106500,4.5,138000.0,4200.0,815,58.0,240.0,-0.009697646375249613,True
406500,4.125,778000.0,48600.0,684,5.0,360.0,-0.056556470915869794,True
356500,3.99,538000.0,13260.0,733,12.0,180.0,-0.006416584042030604,True
1066500,3.75,1448000.0,25620.0,861,37.0,180.0,-0.10280034228155943,True
236500,3.125,358000.0,10380.0,856,13.0,180.0,-0.03704502154816758,True
176500,2.99,698000.0,7380.0,818,44.0,120.0,-0.06529501943926963,True
806500,3.99,418000.0,63120.0,519,39.0,360.0,-0.022215274008894115,True
1336500,3.875,4158000.0,77760.0,740,19.0,360.0,-0.1569174405309739,True
186500,3.25,708000.0,20040.0,851,41.0,180.0,-0.029522763482730863,True
1276500,3.99,1708000.0,16500.0,647,38.0,360.0,-0.014418443319586749,True
106500,3.99,158000.0,4320.0,642,13.0,180.0,-0.00255432212687956,True
86500,4.125,108000.0,3720.0,620,23.0,132.0,-0.02758497746064359,True
1186500,3.625,1578000.0,42300.0,519,33.0,360.0,-0.09761724337783284,True
1136500,3.99,1518000.0,9840.0,579,11.0,360.0,-0.06632012052000558,True
396500,3.0,588000.0,9540.0,657,38.0,180.0,-6.029849127320297e-05,True
76500,4.25,148000.0,2220.0,869,30.0,180.0,-0.0030236198747867205,True
346500,3.99,2508000.0,5520.0,616,44.0,180.0,-0.03551646108602069,True
616500,2.875,1138000.0,11100.0,597,48.0,180.0,-0.07080842181121105,True
926500,3.99,1278000.0,29100.0,860,31.0,360.0,-0.0413484137238721,True
156500,3.99,788000.0,23880.0,605,20.0,180.0,-0.03818752845472784,True
496500,3.0,1658000.0,8700.0,877,49.0,360.0,-0.008078121641840297,True
156500,5.99,988000.0,6000.0,856,22.0,360.0,-0.009175352576679008,True
406500,3.5,1208000.0,10200.0,527,29.0,240.0,-0.003585006200954255,True
246500,3.625,528000.0,9540.0,833,7.0,240.0,-0.014438031294042641,True
506500,6.24,1518000.0,15660.0,875,49.0,360.0,-0.06347507081214465,True
1776500,3.99,1878000.0,41700.0,617,40.0,360.0,-0.11688553134816992,True
576500,3.6,828000.0,29280.0,554,5.0,360.0,-0.06650647925476594,True
236500,3.0,408000.0,14220.0,837,35.0,180.0,-0.0006788909740800264,True
376500,3.25,488000.0,21720.0,772,7.0,180.0,-0.07160842940587164,True
276500,3.75,408000.0,13560.0,512,21.0,120.0,-0.054341590747188695,True
1906500,4.5,3158000.0,39060.0,874,35.0,360.0,-0.1658200119501334,True
496500,2.875,608000.0,13500.0,856,26.0,180.0,-0.05213356317755713,True
186500,2.99,408000.0,4020.0,882,29.0,180.0,-0.009824480339058583,True
206500,3.875,308000.0,8820.0,545,21.0,120.0,-0.015751081629932107,True
226500,2.99,808000.0,5880.0,836,37.0,180.0,-0.013562653605122321,True
116500,3.99,708000.0,6240.0,713,11.0,180.0,-0.02055859645110769,True
596500,3.625,1898000.0,21180.0,814,20.0,360.0,-0.023520489132446976,True
176500,2.875,358000.0,12420.0,728,25.0,180.0,-0.008816701337939326,True
826500,3.75,1258000.0,14220.0,775,37.0,180.0,-0.029851349969953755,True
406500,2.99,658000.0,6360.0,815,47.0,180.0,-0.006011962125150538,True
396500,3.99,1528000.0,660.0,580,29.0,180.0,-0.03908324848762457,True
106500,4.625,178000.0,2280.0,501,20.0,240.0,-0.02516025503991859,True
106500,3.375,138000.0,1560.0,621,56.0,300.0,-0.01606656565036757,True
746500,3.375,1268000.0,29280.0,783,34.0,180.0,-0.07771774017008104,True
266500,2.99,458000.0,7380.0,870,42.0,120.0,-0.048937396730747595,True
706500,4.18,5508000.0,13920.0,573,45.0,360.0,-0.05116066877876235,True
736500,3.99,858000.0,6420.0,732,6.0,360.0,-0.006112685948165497,True
456500,2.99,768000.0,9660.0,808,45.0,180.0,-0.024210860736849193,True
936500,3.99,1048000.0,32460.0,538,24.0,360.0,-0.05093463747549154,True
136500,3.99,188000.0,19500.0,716,8.0,180.0,-0.05966841989018612,True
756500,3.5,2508000.0,12480.0,781,48.0,360.0,-0.028997919073227463,True
966500,4.99,1208000.0,13920.0,826,39.0,360.0,-0.022585976338376,True
556500,3.625,1358000.0,33000.0,823,19.0,240.0,-0.08510312394794406,True
276500,3.25,1448000.0,4320.0,848,47.0,144.0,-0.04833429747035767,True
76500,4.99,148000.0,1860.0,510,33.0,240.0,-0.02123713910324787,True
426500,3.125,848000.0,8940.0,792,39.0,180.0,-0.005839660106602196,True
616500,3.625,938000.0,17940.0,740,6.0,360.0,-0.01854817651837848,True
136500,4.5,168000.0,9780.0,604,29.0,180.0,-0.003760895872476744,True
566500,4.375,768000.0,11220.0,611,37.0,180.0,-0.003159349997530092,True
1706500,3.99,1938000.0,36000.0,721,24.0,360.0,-0.11816873446929965,True
136500,4.75,178000.0,11280.0,605,18.0,180.0,-0.03702452088892383,True
686500,3.99,748000.0,4800.0,771,54.0,180.0,-0.014163517774886891,True
86500,4.75,278000.0,2340.0,789,32.0,180.0,-0.00866231709173293,True
906500,3.99,1828000.0,12240.0,756,45.0,300.0,-0.03269184646229173,True
386500,3.25,818000.0,12540.0,664,33.0,156.0,-0.029490574792380153,True
1056500,3.625,2928000.0,16980.0,757,39.0,360.0,-0.06422864070964551,True
716500,4.375,1038000.0,16200.0,787,49.0,180.0,-0.058058918313951824,True
206500,2.875,1558000.0,12180.0,749,49.0,180.0,-0.06296542914404779,True
866500,5.25,1268000.0,18000.0,656,37.0,360.0,-0.02903225026787959,True
1006500,3.99,4258000.0,16080.0,637,34.0,360.0,-0.057738776045481166,True
186500,3.5,268000.0,14280.0,790,43.0,120.0,-0.029993702651663123,True
66500,4.5,138000.0,2220.0,532,29.0,180.0,-0.030420519057914763,True
336500,3.75,1678000.0,12840.0,855,37.0,180.0,-0.019998161046210217,True
396500,3.125,708000.0,10380.0,752,23.0,180.0,-0.002061033723147254,True
76500,4.625,358000.0,6900.0,900,16.0,180.0,-0.0558765487593984,True
606500,3.375,878000.0,14640.0,530,36.0,180.0,-0.03937338303216875,True
536500,4.875,1248000.0,16260.0,781,38.0,240.0,-0.04801090202906877,True
366500,4.625,418000.0,17760.0,624,23.0,240.0,-0.005602819001021331,True
276500,2.99,668000.0,10800.0,622,39.0,180.0,-0.007200372008977385,True
666500,3.25,828000.0,22200.0,719,7.0,324.0,-0.07834068320717669,True
806500,3.75,1908000.0,5940.0,546,51.0,360.0,-0.016367497370010864,True
546500,3.99,708000.0,23700.0,869,27.0,180.0,-0.05109555705590807,True
836500,3.75,1808000.0,19260.0,542,39.0,360.0,-0.011059601128121876,True
86500,3.75,118000.0,2580.0,885,46.0,120.0,-0.04387836818853019,True
86500,3.99,98000.0,4020.0,531,23.0,120.0,-0.04082184993373983,True
1366500,3.725,2008000.0,17700.0,836,42.0,360.0,-0.05587851070307037,True
76500,3.25,158000.0,2460.0,664,20.0,180.0,-0.005168683436172161,True
366500,3.875,488000.0,24840.0,577,34.0,180.0,-0.0003773110287416115,True
406500,3.99,538000.0,48000.0,687,8.0,360.0,-0.026406682406450277,True
276500,4.375,428000.0,9780.0,618,34.0,120.0,-0.014543893885010317,True
1006500,3.99,1258000.0,18780.0,839,43.0,180.0,-0.0710867851275584,True
286500,2.625,1608000.0,7080.0,855,33.0,360.0,-0.009648795310272629,True
286500,2.875,528000.0,7560.0,616,31.0,156.0,-0.03465804546678353,True
486500,3.125,2588000.0,10260.0,738,41.0,360.0,-0.0037057571614882434,True
886500,4.125,1208000.0,24720.0,566,14.0,360.0,-0.07601673036593615,True
616500,3.25,968000.0,15300.0,868,25.0,180.0,-0.049350249820041214,True
286500,3.125,608000.0,11400.0,669,22.0,180.0,-0.010138542186294286,True
216500,2.75,458000.0,7320.0,530,35.0,144.0,-0.04359820680422155,True
366500,2.75,668000.0,13380.0,858,42.0,180.0,-0.0447541136216838,True
86500,4.625,138000.0,1860.0,650,39.0,180.0,-0.009119108695065714,True
1036500,4.125,1288000.0,21660.0,533,40.0,360.0,-0.027622060996643216,True
376500,4.875,1008000.0,16020.0,819,10.0,360.0,-0.02049987025459732,True
96500,4.5,138000.0,3000.0,688,30.0,180.0,-0.003156676014640092,True
376500,2.99,638000.0,14220.0,781,28.0,180.0,-0.017859203330381157,True
236500,3.25,328000.0,26280.0,635,32.0,120.0,-0.08005301500476936,True
306500,3.0,908000.0,8160.0,713,46.0,180.0,-0.008835154117601385,True
156500,2.99,318000.0,5460.0,813,32.0,120.0,-0.026520520683645632,True
436500,4.5,458000.0,21420.0,511,7.0,360.0,-0.014362227879120892,True
336500,3.125,808000.0,11160.0,537,22.0,180.0,-0.03479003847562878,True
356500,4.75,758000.0,32880.0,863,26.0,240.0,-0.07792828772095994,True
1296500,3.375,1508000.0,22080.0,568,37.0,360.0,-0.07088428653538248,True
3006500,3.125,5758000.0,66000.0,798,22.0,360.0,-0.1754348106230682,True
336500,3.125,708000.0,12960.0,691,22.0,180.0,-0.023455755111144616,True
436500,3.125,738000.0,10380.0,793,30.0,180.0,-0.009485836440541684,True
966500,3.25,1958000.0,22620.0,631,22.0,360.0,-0.08713663323228993,True
706500,4.875,1108000.0,19200.0,597,22.0,360.0,-0.000713248011567913,True
366500,3.5,678000.0,33900.0,546,5.0,360.0,-0.06847616139189727,True
106500,4.625,228000.0,5220.0,767,22.0,180.0,-0.003587028955432725,True
376500,3.25,998000.0,7380.0,894,34.0,240.0,-0.017688127478801663,True
496500,4.625,1338000.0,38760.0,594,14.0,360.0,-0.074761197952808,True
186500,4.875,718000.0,3180.0,845,36.0,240.0,-0.00343949924373832,True
136500,2.99,228000.0,2940.0,655,48.0,144.0,-0.02420629429114063,True
206500,3.125,708000.0,12960.0,862,14.0,180.0,-0.07133093507603261,True
1406500,3.0,2108000.0,24240.0,762,23.0,360.0,-0.12840773709001563,True
216500,3.125,618000.0,16080.0,832,23.0,168.0,-0.04196204186484809,True
486500,3.99,898000.0,17280.0,560,43.0,180.0,-0.004230948287752501,True
466500,2.99,608000.0,12360.0,603,43.0,180.0,-0.02464548995169813,True
86500,3.5,98000.0,5580.0,613,11.0,180.0,-0.02652062787431031,True
156500,3.125,268000.0,10320.0,772,7.0,156.0,-0.07718870654644527,True
686500,4.125,1468000.0,71340.0,781,18.0,360.0,-0.0454264512418755,True
726500,3.875,1318000.0,21000.0,628,30.0,240.0,-0.045585352011113356,True
206500,4.875,918000.0,10800.0,886,23.0,240.0,-0.049574551002266154,True
